score,text
0,"['unbelievable', 'unacceptable', 'flight', 'jfk', 'everyone', 'gate', 'upset', 'us', 'day']"
1,"['ah', 'domino', 'actually', 'breath', 'fresh', 'air', 'something', 'new', 'cinema', 'world', 'enjoyed', 'movie', 'lot', 'intricate', 'plot', 'varied', 'characters', 'intense', 'camera', 'effects', 'seen', 'complain', 'camera', 'work', 'fact', 'according', 'creators', 'flashy', 'wild', 'shots', 'culmination', 'mistakes', 'made', 'time', 'see', 'desired', 'effect', 'perhaps', 'complain', 'something', 'quite', 'like', 'never', 'done', 'although', 'sets', 'apart', 'deeper', 'aspect', 'seeing', 'domino', 'sees', 'things', 'eyes', 'think', 'itwhen', 'comes', 'story', 'not', 'see', 'anything', 'quite', 'bad', 'despite', 'messy', 'nature', 'according', 'fact', 'rapid', 'form', 'storytelling', 'plot', 'really', 'not', 'hard', 'follow', 'actually', 'focus', 'going', 'maybe', 'see', 'movies', 'many', 'different', 'aspects', 'acting', 'plot', 'etc', 'no', 'interpreter', 'anything', 'picks', 'movies', 'apart', 'comes', 'said', 'believe', 'quite', 'excellent', 'movie', 'indeed', 'despite', 'future', 'cultclassic', 'blockbuster', 'whateverand', 'characters', 'well', 'no', 'doubting', 'varied', 'cast', 'believe', 'cast', 'excellent', 'fine', 'jobs', 'portraying', 'characters', 'effectively', 'makes', 'movie', 'ladies', 'gentlemen', 'characters', 'unique', 'plus', 'get', 'witness', 'small', 'piece', 'one', 'lives', 'setting', 'apart', 'even', 'basically', 'personally', 'loved', 'cast', 'charactersall', 'bash', 'burn', 'film', 'perhaps', 'not', 'see', 'not', 'appeal', 'no', 'matter', 'great', 'film', 'right', 'no', 'great', 'film', 'period']"
1,"['complete', 'sets', 'time', 'life', 'favorite', 'movies', 'time', 'love', 'actors', 'actresses', 'awsome', 'picturelove', 'patrick', 'swazythis', 'film', 'showed', 'true', 'talent', 'yet', 'not', 'get', 'credit', 'display', 'preformed', 'much', 'credit', 'missed', 'filmslove', 'way', 'portrayed', 'dry', 'dusty', 'monologs', 'civil', 'warmaking', 'one', 'greatest', 'love', 'stories', 'time', 'showing', 'obsticals', 'life', 'true', 'freindship', 'meanshow', 'divided', 'countries', 'splitbut', 'yet', 'freindship', 'remained', 'solid', 'even', 'though', 'war', 'divided', 'kinships', 'freindships', 'upbut', 'till', 'end', 'remained', 'taught', 'us', 'viewer', 'true', 'freind', 'ships', 'still', 'remain', 'till', 'present', 'day', 'simply', 'bestgone', 'wind', 'not', 'compare', 'filmpatrick', 'swazy', 'bestafter', 'seeing', 'movie', 'one', 'hundred', 'thousand', 'time', 'became', 'big', 'fan', 'swazyand', 'followed', 'career', 'ever', 'sincehave', 'movies', 'made', 'north', 'south']"
0,"['spent', 'hour', 'phone', 'got', 'no']"
0,"['confusing', 'web', 'sitecomplicated', 'ordering', 'process', 'typically', 'fly']"
1,"['excellent', 'great', 'sound', 'paired', 'pair', 'polk', 'wall', 'speakers', 'sound', 'great', 'put', 'another', 'pair', 'second', 'room', 'basement', 'two', 'speakers', 'really', 'fill', 'x', 'basement', 'room', 'placed', 'scrap', 'piece', 'insulation', 'top', 'direct', 'sound', 'keep', 'noise', 'next', 'level', 'would', 'highly', 'recommend']"
0,"['rented', 'video', 'lot', 'expectations', 'disappointment', 'story', 'not', 'make', 'sense', 'plot', 'weak', 'special', 'effects', 'well', 'think', 'even', 'better', 'home', 'computer', 'sorry', 'missed', 'change']"
1,"['paint', 'screws', 'not', 'bad', 'option', 'great', 'quick', 'carpentry', 'not', 'right', 'fine', 'woodworkingi', 'try', 'never', 'use', 'screws', 'seen', 'sometimes', 'best', 'way', 'go', 'recently', 'building', 'new', 'shelf', 'kitchen', 'pantry', 'needed', 'screw', 'studs', 'countersink', 'screw', 'cover', 'fastcap', 'ready', 'final', 'coat', 'paint', 'little', 'bump', 'not', 'big', 'issues', 'applications', 'painted', 'mdf', 'like', 'great', 'thing', 'paint', 'top', 'really', 'fade', 'part', 'paint', 'jobclearly', 'shipping', 'product', 'large', 'price', 'issue', 'find', 'local', 'woodworker', 'specialty', 'stores']"
0,"['cannot', 'change', 'flights', 'not', 'enough', 'operators', 'handle', 'calls']"
0,"['leaks', 'seems', 'sturdy', 'easy', 'install', 'leaks', 'leaks', 'coming', 'cartridge', 'area', 'without', 'filtered', 'drinking', 'water', 'get', 'replacement', 'update', 'contacted', 'culligan', 'quickly', 'shipped', 'replacement', 'filter', 'head', 'filters', 'fits', 'better', 'no', 'longer', 'leaks']"
1,['congrats']
1,"['way', 'guys', 'consider', 'making', 'lounge', 'austin', 'intl', 'airport', 'populate', 'flightd', 'area', 'help', 'company', 'sure']"
1,['thanks']
1,"['fleets', 'fleek', 'jet', 'blizzue', 'hizouse']"
0,"['stay', 'away', 'power', 'surge', 'jumped', 'took', 'tvs', 'xbox', 'dvd', 'player', 'monster', 'fails', 'pay', 'claims', 'thousands', 'dollars', 'due', 'inadequate', 'protection', 'pc', 'simple', 'surge', 'strip', 'worked']"
1,"['amazed', 'quick', 'arrival', 'two', 'original', 'lg', 'cell', 'phone', 'batteries', 'fraction', 'price']"
1,"['columbo', 'episode', 'one', 'better', 'perhaps', 'one', 'personal', 'favorites', 'cast', 'includes', 'rosemarys', 'baby', 'john', 'cassavetes', 'maestro', 'wife', 'played', 'blythe', 'danner', 'gwyneth', 'paltrows', 'mom', 'motherinlaw', 'played', 'myrna', 'loy', 'one', 'americas', 'greatest', 'leading', 'actresses', 'film', 'time', 'anyway', 'disagree', 'anybody', 'criticizes', 'film', 'episode', 'one', 'favorites', 'excellent', 'cast', 'superb', 'job', 'performing', 'love', 'watching', 'columbo', 'beloved', 'dog', 'never', 'names', 'series', 'time', 'episode', 'focuses', 'classical', 'music', 'hollywood', 'bowl', 'one', 'las', 'attractions', 'course', 'columbo', 'becomes', 'interested', 'classical', 'music', 'anything', 'else', 'involving', 'crime']"
0,"['steve', 'irwin', 'admire', 'man', 'not', 'willing', 'throw', 'river', 'clearly', 'filled', 'crocs', 'snakes', 'lizards', 'tons', 'poop', 'aforementioned', 'reptiles', 'mud', 'not', 'daily', 'enthusiasm', 'never', 'able', 'make', 'want', 'managed', 'make', 'wife', 'come', 'closethis', 'movie', 'not', 'fall', 'parallel', 'universe', 'film', 'category', 'films', 'people', 'teeth', 'drilled', 'migraine', 'no', 'film', 'experience', 'therefore', 'like', 'quiet', 'mediocrity', 'currently', 'well', 'populated', 'disney', 'films', 'noisy', 'well', 'steve', 'noisy', 'happy', 'time', 'would', 'cut', 'right', 'blase', 'teenager', 'hear', 'movie', 'stupid', 'tylenol', 'codeine', 'would', 'say', 'enthusiasm', 'catching', 'would', 'room', 'full', 'snakes', 'not', 'happened', 'yet', 'agreed', 'beauties', 'still', 'not', 'going', 'pet', 'themplot', 'indeed', 'predictable', 'bad', 'guys', 'bad', 'minute', 'thought', 'shopping', 'consumer', 'electronic', 'superstore', 'movie', 'filled', 'animals', 'steve', 'terri', 'watched', 'plot', 'call', 'really', 'reason', 'throw', 'yet', 'another', 'croc', 'truck', 'expectations', 'low', 'stayed', 'wayi', 'hoping', 'though', 'would', 'bit', 'sequel', 'steve', 'terri', 'worked', 'acting', 'skills', 'movie', 'real', 'plot', 'animals', 'fur', 'still', 'cannot', 'believe', 'not', 'see', 'steve', 'anymore', 'hope', 'terri', 'children', 'continue', 'involved', 'australia', 'zoo', 'discovery', 'channel', 'least', 'cannot', 'imagine', 'seeing', 'crocodile', 'without', 'member', 'irwin', 'family', 'telling', 'forcefully', 'wonderful', 'croc', 'crikey']"
0,"['responsible', 'behind', 'scenes', 'things', 'actors', 'crawl', 'beneath', 'rocks', 'yuks', 'lots', 'yuks', 'no', 'no', 'yuks', 'loathing', 'shame', 'human', 'avert', 'eyes', 'set', 'embarrassing', 'fact', 'changed', 'channeli', 'always', 'problem', 'robin', 'williams', 'nonstop', 'forgot', 'lithium', 'today', 'rantings', 'least', 'funny', 'blue', 'moon', 'watching', 'someone', 'not', 'funny', 'impersonating', 'robin', 'williams', 'like', 'tooth', 'head', 'pulled', 'slowly', 'sadistically', 'without', 'novocaine', 'eternityplease', 'stop', 'making', 'absolutely', 'horrifying', 'tv', 'movies', 'please']"
1,"['watched', 'part', 'one', 'two', 'days', 'ago', 'today', 'saw', 'part', 'two', 'course', 'two', 'parts', 'worlds', 'apart', 'little', 'shaken', 'saw', 'felt', 'consumed', 'knowledge', 'inevitability', 'ches', 'death', 'clouded', 'entire', 'movie', 'suppose', 'exactly', 'soderbergh', 'wanted', 'us', 'feel', 'slowly', 'evolving', 'inevitability', 'death', 'part', 'two', 'downbeat', 'compared', 'inevitability', 'cuba', 'positive', 'bolivia', 'negative', 'politics', 'movement', 'bolivia', 'alluded', 'rarely', 'confronted', 'didactically', 'memorable', 'scenes', 'end', 'film', 'confrontation', 'jailer', 'milder', 'talk', 'bolivian', 'official', 'official', 'questions', 'che', 'failure', 'peasants', 'support', 'revolution', 'not', 'considered', 'national', 'differences', 'playing', 'much', 'role', 'conflict', 'argentine', 'versus', 'bolivian', 'thought', 'soderbergh', 'dealt', 'admirably', 'inevitable', 'problems', 'supply', 'revolutionary', 'struggle', 'get', 'food', 'without', 'antagonizing', 'peasants', 'not', 'enough', 'struck', 'hard', 'would', 'try', 'something', 'che', 'tried', 'guess', 'timing', 'sufficient', 'anger', 'government', 'begin', 'movement', 'bolivia', 'not', 'che', 'realized', 'terrible', 'corundum', 'revolutionists', 'letter', 'fidel', 'read', 'beginning', 'film', 'not', 'years', 'thought', 'provoking', 'well', 'done', 'film', 'make', 'every', 'effort', 'see']"
0,"['unusable', 'moving', 'car', 'freeway', 'speed']"
0,"['going', 'first', 'negatively', 'review', 'product']"
0,"['powerful', 'true', 'story', 'phoolan', 'book', 'film', 'based', 'came', 'released', 'prison', 'chance', 'tell', 'allegedly', 'based', 'diaries', 'illiterate', 'work', 'said', 'areas', 'film', 'accurate', 'acting', 'not', 'bad', 'sensitivity', 'shown', 'really', 'though', 'story', 'needs', 'old', 'tv', 'series', 'far', 'much', 'happens', 'cram', 'couple', 'hours', 'read', 'autobiography', 'highly', 'recommended', 'fantastic', 'story']"
0,"['novelty', 'wears', 'idea', 'thing', 'really', 'good', 'first', 'got', 'swear', 'worked', 'couple', 'weeks', 'though', 'things', 'got', 'back', 'normal', 'use', 'daily', 'habit', 'say', 'feel', 'no', 'different', 'woken', 'mobile', 'phone', 'times', 'hit', 'snooze', 'button', 'twice', 'row', 'end', 'woken', 'mobile', 'phone', 'backupthe', 'buttons', 'also', 'cease', 'functioning', 'well', 'quite', 'cheaply', 'made', 'hurrendous', 'price']"
1,"['flight', 'phx', 'lax', 'wheels', 'stop', 'glad', 'home', 'thanks', 'professionals', 'front', 'cabin']"
0,"['severe', 'backwards', 'step', 'puppets', 'mainly', 'dull', 'tedious', 'outing', 'guy', 'rolfe', 'fantastic', 'andre', 'toulon', 'part', 'three', 'barely', 'features', 'time', 'richard', 'bands', 'fantastical', 'tune', 'appears', 'puppets', 'fair', 'minutes', 'film', 'start', 'movie', 'introduced', 'caretaker', 'bodega', 'bay', 'inn', 'gordon', 'currie', 'youth', 'friends', 'many', 'cast', 'canadian', 'good', 'unfortunately', 'rather', 'undemanding', 'roles', 'teresa', 'hill', 'quite', 'yummy', 'totems', 'minions', 'egyptian', 'god', 'sutek', 'want', 'secret', 'animation', 'life', 'back', 'puppets', 'surface', 'act', 'previously', 'unseen', 'cleverness', 'attempt', 'destroy', 'ugly', 'computer', 'game', 'looking', 'totems', 'totems', 'merely', 'complicate', 'series', 'distract', 'things', 'previously', 'made', 'series', 'unique', 'not', 'share', 'weird', 'beauty', 'puppets', 'thus', 'not', 'really', 'fit', 'top', 'scene', 'pinhead', 'using', 'rag', 'clean', 'blood', 'tunnelers', 'drill', 'bit', 'classic', 'goriest', 'film', 'goes', 'fifth', 'film', 'filmed', 'concurrently', 'one', 'expect', 'similar', 'sections', 'mediocre', 'toulon', 'performance', 'seems', 'filmed', 'different', 'era', 'even', 'galaxy', 'guy', 'rolfe', 'deserved', 'better', 'series', 'fans', 'certainly', 'grrrrrrr']"
1,"['always', 'xoxo']"
1,"['yet', 'another', 'example', 'british', 'cinema', 'achieve', 'simple', 'story', 'told', 'acted', 'well', 'brenda', 'blethyn', 'gives', 'layered', 'warming', 'performance', 'recently', 'widowed', 'financially', 'straitened', 'grace', 'ably', 'assisted', 'solid', 'supporting', 'cast', 'quirky', 'small', 'town', 'card', 'gets', 'played', 'hilt', 'similar', 'many', 'tv', 'series', 'films', 'come', 'british', 'isles', 'recent', 'years', 'ballykissangel', 'hamish', 'macbeth', 'others', 'come', 'mind', 'like', 'forementioned', 'film', 'makes', 'use', 'ravishingly', 'beautiful', 'rural', 'scenery', 'case', 'wet', 'wild', 'cornish', 'coastsome', 'viewers', 'might', 'find', 'wholesale', 'acceptance', 'cannabis', 'use', 'bit', 'challenging', 'others', 'might', 'find', 'ending', 'little', 'cute', 'safe', 'enjoyable', 'spliff', 'sure']"
1,"['awesome', 'flight', 'dallas', 'ny', 'virgin', 'america', 'refused', 'childs', 'peanut', 'allergy', 'guys', 'not', 'thanks']"
0,"['sitting', 'plane', 'hour', 'scheduled', 'takeoff', 'without', 'cloud', 'sky']"
0,"['crossroads', 'think', 'last', 'story', 'burke', 'way', 'much', 'detail', 'plow', 'found', 'skimming', 'pages', 'wade', 'think', 'plot', 'weak', 'guess', 'good', 'old', 'dave', 'pulled', 'together', 'end', 'bodies', 'piled', 'agree', 'reviewer', 'commented', 'daves', 'age', 'figured', 'sounds', 'like', 'still', 'exciting', 'sex', 'life', 'shower', 'even', 'guess', 'maintains', 'strength', 'stamina', 'excersizing', 'joggingi', 'enjoy', 'many', 'references', 'new', 'orleans', 'surrounding', 'area', 'visited', 'prekatrina', 'enjoyed', 'seeing', 'areas', 'mentioned']"
0,"['enjoy', 'original', 'snl', 'cast', 'shows', 'avoid', 'movie', 'costs', 'first', 'came', 'friends', 'waited', 'line', 'hour', 'get', 'sold', 'movie', 'house', 'half', 'way', 'movie', 'theatre', 'empty', 'refused', 'leave', 'thinking', 'would', 'get', 'better', 'movie', 'ended', 'ones', 'left', 'theatre', 'movie', 'lasted', 'one', 'day', 'theaters', 'vanished', 'sight', 'interviews', 'mr', 'mike', 'refused', 'comment', 'film', 'film', 'inside', 'joke', 'episodes', 'snl', 'came', 'right', 'films', 'release', 'closing', 'one', 'day', 'tried', 'contact', 'mr', 'mike', 'phone', 'mail', 'get', 'refund', 'totally', 'ignored']"
1,"['would', 'recommend']"
1,"['want', 'one']"
0,"['really', 'cringe', 'making', 'exercise', 'dressed', 'tribute', 'fire', 'fighters', 'contain', 'stupid', 'scenes', 'bunch', 'wacky', 'guys', 'midst', 'goodness', 'really', 'dangerous', 'parts', 'mostly', 'plain', 'dumb', 'not', 'believe', 'single', 'minute', 'real', 'fire', 'fighters', 'act', 'like', 'awful', 'not', 'bear', 'watch', 'times', 'daughter', 'not', 'rented', 'insisted', 'seeing', 'end', 'would', 'no', 'option', 'turn', 'offthing', 'john', 'travolta', 'fan', 'every', 'interview', 'seen', 'raises', 'opinion', 'think', 'one', 'strictly', 'money', 'sure', 'happy', 'one', 'gets', 'forgotten']"
0,"['thanks', 'reflight', 'booking', 'problems', 'flight', 'leaving', 'luggage', 'nyc', 'unbelievable']"
0,"['everybody', 'needs', 'little', 'charlie', 'robison', 'everybody', 'needs', 'little', 'charlie', 'robison', 'make', 'laugh', 'cry', 'spill', 'beer', 'one', 'reason', 'anotherhe', 'gets', 'better', 'age', 'going', 'buy', 'one', 'robison', 'cd', 'hold', 'live', 'four', 'stars', 'live', 'unchained', 'five', 'starsthis', 'one', 'early', 'work', 'interest', 'robisonophiles', 'rest', 'us', 'hear', 'songs', 'played', 'better', 'mature', 'albums']"
0,"['priced', 'gems', 'good', 'advice', 'far', 'short', 'lacks', 'substance', 'wish', 'aware', 'spent', 'preview', 'one', 'page', 'longer', 'would', 'helped', 'significantly']"
1,"['starts', 'slow', 'builds', 'like', 'rampaging', 'freight', 'train', 'never', 'mind', 'cover', 'photography', 'wrong', 'title', 'equally', 'wrong', 'terrific', 'book', 'different', 'kind', 'spy', 'guy', 'aeronautical', 'engineer', 'whose', 'wife', 'died', 'loose', 'ends', 'agrees', 'meet', 'exnazi', 'scientist', 'query', 'russian', 'jets', 'goes', 'routine', 'spying', 'field', 'trips', 'finds', 'dull', 'suddenly', 'agents', 'getting', 'killed', 'right', 'left', 'grabbed', 'thrown', 'east', 'german', 'prison', 'tortured', 'except', 'not', 'know', 'anything', 'not', 'spoil', 'story', 'rockets', 'along', 'dragging', 'collar', 'imaginative', 'daring', 'adventures', 'full', 'heck', 'double', 'triplecrosses', 'real', 'feel', 'period', 'actually', 'like', 'spy']"
0,"['top', 'dozen', 'people', 'missed', 'connections', 'one', 'person', 'customer', 'service', 'abysmal']"
0,"['guy', 'unlikely', 'name', 'shy', 'walker', 'looks', 'two', 'daughters', 'cornfield', 'hour', 'half', 'entire', 'plotwith', 'acrosstheboard', 'bad', 'acting', 'course', 'walker', 'wanders', 'around', 'corn', 'maze', 'maize', 'get', 'hahahanot', 'funny', 'yells', 'girls', 'times', 'reason', 'whenever', 'runs', 'pumpkin', 'chipmunksounding', 'voice', 'laughs', 'pumpkin', 'laughing', 'yeah', 'ok', 'daughters', 'scream', 'movieeven', 'no', 'reason', 'scream', 'maybe', 'still', 'stuck', 'awful', 'movie', 'twin', 'girls', 'straight', 'shining', 'show', 'every', 'corn', 'maze', 'looks', 'walkers', 'search', 'gets', 'old', 'quickly', 'filmmakers', 'realize', 'nothing', 'going', 'movie', 'even', 'music', 'repetitive', 'try', 'make', 'things', 'interesting', 'spinning', 'camera', 'around', 'really', 'fast', 'filming', 'upside', 'inserting', 'smaller', 'pictures', 'shot', 'different', 'angles', 'using', 'red', 'lights', 'make', 'corn', 'look', 'scary', 'rotating', 'camera', 'degrees', 'least', 'assuming', 'done', 'intentionally', 'likely', 'examples', 'incompetent', 'filmmaking', 'often', 'not', 'walker', 'wandering', 'maze', 'cannot', 'see', 'face', 'guess', 'kid', 'holding', 'camera', 'cannot', 'look', 'high', 'movie', 'gives', 'new', 'appreciation', 'original', 'dark', 'harvest', 'not', 'anything', 'movie', 'except', 'fact', 'also', 'features', 'cornfield', 'not', 'fooled', 'r', 'rating', 'walker', 'says', 'f', 'word', 'three', 'times', 'rrated', 'horror', 'movie', 'ugh', 'scarecrow', 'cover', 'not', 'even', 'show', 'movieand', 'wishing', 'cheesy', 'scarecrows', 'first', 'movie', 'would', 'come', 'back', 'know', 'things', 'bad', 'instead', 'get', 'guy', 'yellow', 'boots', 'chasing', 'hero', 'around', 'unfortunately', 'dressed', 'similar', 'mr', 'walker', 'not', 'even', 'realize', 'followed', 'figured', 'identity', 'guy', 'yellow', 'boots', 'long', 'walker', 'movie', 'almost', 'time', 'puts', 'together', 'natch', 'end', 'movie', 'drags', 'onand', 'case', 'not', 'slow', 'enough', 'slowmotion', 'last', 'sound', 'hear', 'besides', 'laughter', 'poor', 'sounddubbing', 'case', 'cannot', 'tell', 'worst', 'movie', 'ever', 'seen', 'least', 'not', 'end', 'promise', 'another', 'sequel']"
